ID	ames	set	wfp1	wfp2	wfp3	wfp4	wfp5	wfp6	wfp7	wfp8	wfp9	wfp10	wfp11	wfp12	wfp13	wfp14	wfp15	wfp16	wfp17	wfp18	wfp19	wfp20	wfp21	wfp22	wfp23	wfp24	wfp25	wfp26	wfp27	wfp28	wfp29	wfp30	wfp31	wfp32	wfp33	wfp34	wfp35	wfp36	wfp37	wfp38	wfp39	wfp40	wfp41	wfp42	wfp43	wfp44	wfp45	wfp46	wfp47	wfp48	wfp49	wfp50	wfp51	wfp52	wfp53	wfp54	wfp55	wfp56	wfp57	wfp58	wfp59	wfp60	wfp61	wfp62	wfp63	wfp64	wfp65	wfp66	wfp67	wfp68	wfp69	wfp70	wfp71	wfp72	wfp73	wfp74	wfp75	wfp76	wfp77	wfp78	wfp79	wfp80	wfp81	wfp82	wfp83	wfp84	wfp85	wfp86	wfp87	wfp88	wfp89	wfp90	wfp91	wfp92	wfp93	wfp94	wfp95	wfp96	wfp97	wfp98	wfp99	wfp100	wfp101	wfp102	wfp103	wfp104	wfp105	wfp106	wfp107	wfp108	wfp109	wfp110	wfp111	wfp112	wfp113	wfp114	wfp115	wfp116	wfp117	wfp118	wfp119	wfp120	wfp121	wfp122	wfp123	wfp124
957	NA	ts	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1
959	NA	ts	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1
960	NA	ts	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1
961	NA	ts	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0
962	NA	ts	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
966	NA	ts	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1
967	NA	ts	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0
977	NA	ts	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1
982	NA	ts	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
985	NA	ts	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	1
991	NA	ts	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1
992	NA	ts	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1
993	NA	ts	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0
994	NA	ts	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1
1002	NA	ts	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1
1007	NA	ts	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0
1009	NA	ts	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1
1011	NA	ts	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1
1014	NA	ts	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1
1019	NA	ts	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	1
1022	NA	ts	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	1
1023	NA	ts	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1
1024	NA	ts	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	0	1
1025	NA	ts	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0
1027	NA	ts	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1
1032	NA	ts	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1
1034	NA	ts	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1
1035	NA	ts	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1
1039	NA	ts	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	1
1040	NA	ts	0	0	1	1	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1
1045	NA	ts	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1
1049	NA	ts	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1
1052	NA	ts	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1
1057	NA	ts	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
1060	NA	ts	0	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1
1061	NA	ts	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	1
1063	NA	ts	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0
1064	NA	ts	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0
1066	NA	ts	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0
1071	NA	ts	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	0
1072	NA	ts	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1
1076	NA	ts	0	0	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1
1078	NA	ts	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1
1079	NA	ts	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1
1080	NA	ts	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	1
1084	NA	ts	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1
1085	NA	ts	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1
1087	NA	ts	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1
1094	NA	ts	0	0	1	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1
1096	NA	ts	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1
1099	NA	ts	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	0	1
1100	NA	ts	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1
